id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
20624,KN81,small_airport,"Hammonton Municipal Airport",39.66749954,-74.75769806,65,NA,US,US-NJ,Hammonton,0,KN81,,N81,,,,50,2010-01-23T11:29:17+00:00
20074,KHPT,small_airport,"Hampton Municipal Airport",42.7237014771,-93.22630310059999,1176,NA,US,US-IA,Hampton,0,KHPT,HPT,HPT,,,,50,2014-11-19T22:24:10+00:00
17623,HI01,small_airport,"Princeville Airport",22.209199905400002,-159.445999146,344,NA,US,US-HI,Hanalei,0,HI01,HPV,HI01,,http://en.wikipedia.org/wiki/Princeville_Airport,,50,2014-11-19T22:28:04+00:00
20098,KHVE,small_airport,"Hanksville Airport",38.417999267599996,-110.70400238,4444,NA,US,US-UT,Hanksville,0,KHVE,HVE,HVE,,,,50,2014-11-23T13:05:30+00:00
25246,UT03,small_airport,"Hite Airport",37.8947016926,-110.379123688,3840,NA,US,US-UT,Hanksville,0,UT03,,UT03,,,,50,2009-10-19T16:45:24+00:00
12946,64I,small_airport,"Lee Bottom Airport",38.631198883057,-85.443603515625,470,NA,US,US-IN,Hanover,0,64I,,64I,http://www.leebottom.com/index.html,http://en.wikipedia.org/wiki/Lee_Bottom_Airport,II93,50,2015-06-03T23:17:47+00:00
18656,K36S,small_airport,"Happy Camp Airport",41.79069900512695,-123.38899993896484,1209,NA,US,US-CA,"Happy Camp",0,K36S,,36S,,http://en.wikipedia.org/wiki/Happy_Camp_Airport,,50,2008-06-13T14:30:04+00:00
20103,KHWQ,small_airport,"Wheatland County At Harlowton Airport",46.44860077,-109.8529968,4311,NA,US,US-MT,Harlowton,0,KHWQ,,HWQ,,,,50,2010-01-23T11:29:06+00:00
20139,KI67,small_airport,"Cincinnati West Airport",39.2588996887207,-84.77429962158203,584,NA,US,US-OH,Harrison,0,KI67,,I67,,,,50,2008-06-13T14:30:04+00:00
20106,KHXF,small_airport,"Hartford Municipal Airport",43.34930038,-88.39109802,1069,NA,US,US-WI,Hartford,0,KHXF,,HXF,,,,50,2010-01-23T11:29:06+00:00
20100,KHVS,small_airport,"Hartsville Regional Airport",34.4030990601,-80.11920166019999,364,NA,US,US-SC,Hartsville,0,KHVS,HVS,HVS,http://hartsvillesc.gov/visitors/hartsville-airport/,http://en.wikipedia.org/wiki/Hartsville_Regional_Airport,,50,2014-11-23T13:15:17+00:00
18352,K0C0,small_airport,"Dacy Airport",42.40250015258789,-88.63240051269531,913,NA,US,US-IL,Harvard,0,K0C0,,0C0,,,,50,2008-06-13T14:30:04+00:00
18869,K51A,small_airport,"Hawkinsville Pulaski County Airport",32.28350067138672,-83.4384994506836,270,NA,US,US-GA,Hawkinsville,0,K51A,,51A,,,,50,2008-06-13T14:30:04+00:00
20243,KK20,small_airport,"Wendell H Ford Airport",37.38779830932617,-83.26210021972656,1253,NA,US,US-KY,Hazard,0,KK20,,K20,,,,50,2008-06-13T14:30:04+00:00
19344,KAZE,small_airport,"Hazlehurst Airport",31.884700775146484,-82.64739990234375,255,NA,US,US-GA,Hazlehurst,0,KAZE,,AZE,,,,50,2008-06-13T14:30:04+00:00
6860,05Y,small_airport,"Henning Municipal Airport",46.30379867553711,-95.43949890136719,1455,NA,US,US-MN,Henning,0,05Y,,05Y,,,,50,2008-06-13T14:30:04+00:00
20043,KHEI,small_airport,"Hettinger Municipal Airport",46.01490020751953,-102.65599822998047,2705,NA,US,US-ND,Hettinger,0,KHEI,,HEI,,,,50,2008-06-13T14:30:04+00:00
17162,E40,small_airport,"Wilson's Airport",35.652099609375,-81.35790252685547,985,NA,US,US-NC,Hickory,0,E40,,E40,,,,50,2008-06-13T14:30:04+00:00
17601,H07,small_airport,"Highland-Winet Airport",38.779300689697266,-89.6404037475586,537,NA,US,US-IL,Highland,0,H07,,H07,,,,50,2008-06-13T14:30:04+00:00
6963,07Y,small_airport,"Hill City-Quadna Mountain Airport",46.955501556396484,-93.5969009399414,1289,NA,US,US-MN,"Hill City",0,07Y,,07Y,,,,50,2008-06-13T14:30:04+00:00
20031,KHBW,closed,"Joshua Sanford Field",43.656601,-90.3282,938,NA,US,US-WI,Hillsboro,0,,,,,https://en.wikipedia.org/wiki/Joshua_Sanford_Field,"KHBW, HBW",50,2017-03-16T21:44:42+00:00
20231,KJYM,small_airport,"Hillsdale Municipal Airport",41.92129898071289,-84.58580017089844,1182,NA,US,US-MI,Hillsdale,0,KJYM,,JYM,,http://en.wikipedia.org/wiki/Hillsdale_Municipal_Airport,,50,2008-06-13T14:30:04+00:00
23301,NM83,small_airport,"Industrial Airpark",32.7668,-103.209,3707,NA,US,US-NM,Hobbs,0,NM83,HBB,NM83,,https://en.wikipedia.org/wiki/Hobbs_Army_Airfield,"Hobbs Army Airfield, Hobbs Municipal Airport, Crossroads Intercontinental Airport",50,2016-05-29T10:41:10+00:00
20062,KHLM,small_airport,"Park Township Airport",42.7958984375,-86.1620025635,603,NA,US,US-MI,Holland,0,KHLM,HLM,HLM,http://park-township-airport.com/,http://en.wikipedia.org/wiki/Park_Township_Airport,,50,2014-11-16T05:20:52+00:00
20044,KHEQ,small_airport,"Holyoke Airport",40.569400787353516,-102.27300262451172,3730,NA,US,US-CO,Holyoke,0,KHEQ,,HEQ,,,,50,2008-06-13T14:30:04+00:00
6760,04FA,small_airport,"Richards Field",25.558700561523438,-80.51509857177734,9,NA,US,US-FL,Homestead,0,04FA,,04FA,,,,50,2008-06-13T14:30:04+00:00
20090,KHSR,small_airport,"Hot Springs Municipal Airport",43.36819839,-103.3880005,3150,NA,US,US-SD,"Hot Springs",0,KHSR,,HSR,,,,50,2010-01-23T11:29:05+00:00
20092,KHTL,small_airport,"Roscommon County - Blodgett Memorial Airport",44.359798,-84.671095,1150,NA,US,US-MI,"Houghton Lake",0,KHTL,HTL,HTL,,http://en.wikipedia.org/wiki/Roscommon_County_Airport,,50,2016-08-06T20:54:58+00:00
21356,KW43,small_airport,"Hulett Municipal Airport",44.662899017333984,-104.56800079345703,4264,NA,US,US-WY,Hulett,0,KW43,,W43,,,,50,2008-06-13T14:30:04+00:00
18371,K0K7,small_airport,"Humboldt Municipal Airport",42.736099243199995,-94.2452011108,1093,NA,US,US-IA,Humboldt,0,0K7,HUD,0K7,http://www.iowadot.gov/aviation/airports/AirportIntermediate.aspx?FAACode=0K7,http://en.wikipedia.org/wiki/Humboldt_Municipal_Airport_(Iowa),,50,2014-11-23T04:36:53+00:00
20441,KM53,small_airport,"Humboldt Municipal Airport",35.80220031738281,-88.8749008178711,421,NA,US,US-TN,Humboldt,0,KM53,,M53,,,,50,2008-06-13T14:30:04+00:00
20067,KHNB,small_airport,"Huntingburg Airport",38.2490005493,-86.95369720459999,529,NA,US,US-IN,Huntingburg,0,KHNB,HNB,HNB,http://huntingburgairport.com/,http://en.wikipedia.org/wiki/Huntingburg_Airport,,50,2014-11-16T11:29:43+00:00
18973,K69V,small_airport,"Huntington Municipal Airport",39.36119842529297,-110.91699981689453,5915,NA,US,US-UT,Huntington,0,K69V,,69V,,,,50,2008-06-13T14:30:04+00:00
20009,KH34,small_airport,"Huntsville Municipal Airport",36.07820129394531,-93.75479888916016,1749,NA,US,US-AR,Huntsville,0,KH34,,H34,,,,50,2008-06-13T14:30:04+00:00
18487,K1L8,small_airport,"General Dick Stout Field",37.13890075683594,-113.30599975585938,3347,NA,US,US-UT,Hurricane,0,K1L8,,1L8,,,,50,2008-06-13T14:30:04+00:00
20033,KHCD,small_airport,"Hutchinson Municipal Butler Field",44.85990143,-94.38249969,1062,NA,US,US-MN,Hutchinson,0,KHCD,,HCD,,,,50,2010-01-23T11:29:03+00:00
20153,KIDG,small_airport,"Ida Grove Municipal Airport",42.33259963989258,-95.44490051269531,1245,NA,US,US-IA,"Ida Grove",0,KIDG,,IDG,,,,50,2008-06-13T14:30:04+00:00
20655,KNRS,small_airport,"Naval Outlying Field Imperial Beach (Ream Field)",32.56669998,-117.1169968,24,NA,US,US-CA,"Imperial Beach",0,KNRS,NRS,NRS,https://www.basedirectory.com/nolf-imperial-beach-directory,https://en.wikipedia.org/wiki/Main_Page,"NAAS Imperial Beach, NAS Imperial Beach",50,2015-12-19T23:41:29+00:00
20154,KIDI,small_airport,"Indiana County/Jimmy Stewart Fld/ Airport",40.63219833,-79.10549927,1405,NA,US,US-PA,Indiana,0,KIDI,IDI,IDI,http://www.jimmystewartairport.com/,http://en.wikipedia.org/wiki/Indiana_County-Jimmy_Stewart_Airport,,50,2013-07-07T03:02:58+00:00
21152,KTFP,small_airport,"McCampbell-Porter Airport",27.9130001068,-97.2115020752,18,NA,US,US-TX,Ingleside,0,KTFP,,TFP,,http://en.wikipedia.org/wiki/McCampbell-Porter_Airport,"Formerly T43, T P Mc Campbell Airport",50,2013-08-18T16:30:15+00:00
20269,KK88,small_airport,"Allen County Airport",37.87009811401367,-95.38639831542969,1015,NA,US,US-KS,Iola,0,KK88,,K88,,,,50,2008-06-13T14:30:04+00:00
20195,KIWD,small_airport,"Gogebic Iron County Airport",46.527500152600005,-90.131401062,1230,NA,US,US-MI,Ironwood,0,KIWD,IWD,IWD,,http://en.wikipedia.org/wiki/Gogebic-Iron_County_Airport,,50,2014-02-18T22:55:59+00:00
18333,K08C,small_airport,"Riverview Airport",42.9359016418457,-85.80500030517578,603,NA,US,US-MI,Jenison,0,K08C,,08C,,,,50,2008-06-13T14:30:04+00:00
20209,KJER,small_airport,"Jerome County Airport",42.72669982910156,-114.45700073242188,4053,NA,US,US-ID,Jerome,0,KJER,,JER,,,,50,2008-06-13T14:30:04+00:00
20667,KNY0,small_airport,"Fulton County Airport",42.998199462890625,-74.32959747314453,881,NA,US,US-NY,Johnstown,0,KNY0,,NY0,,http://en.wikipedia.org/wiki/Fulton_County_Airport_(New_York),,50,2008-06-13T14:30:04+00:00
8071,17TN,small_airport,"Murphy Field",36.299400329589844,-82.60420227050781,1720,NA,US,US-TN,Jonesborough,0,17TN,,17TN,,,,50,2008-06-13T14:30:04+00:00
20294,KL32,small_airport,"Jonesville Airport",31.625299453735,-91.829200744629,56,NA,US,US-LA,Jonesville,0,L32,,L32,,,LA18,50,2015-06-04T16:07:22+00:00
18398,K0VG,small_airport,"Lee County Airport",36.65409851074219,-83.2177963256836,1411,NA,US,US-VA,Jonesville,0,K0VG,,0VG,,,,50,2008-06-13T14:30:04+00:00
20207,KJDN,small_airport,"Jordan Airport",47.3288002014,-106.95300293,2662,NA,US,US-MT,Jordan,0,KJDN,JDN,JDN,,http://en.wikipedia.org/wiki/Jordan_Airport,,50,2014-11-30T16:54:24+00:00
18851,K4S3,small_airport,"Joseph State Airport",45.3596000671,-117.253997803,4121,NA,US,US-OR,Joseph,0,KJSY,,JSY,,http://en.wikipedia.org/wiki/Joseph_State_Airport,,50,2012-11-17T02:51:00+00:00
18710,K3JC,small_airport,"Freeman Field",39.04330062866211,-96.84329986572266,1101,NA,US,US-KS,"Junction City",0,K3JC,,3JC,,,,50,2008-06-13T14:30:04+00:00
8028,16X,small_airport,"Propwash Airport",33.0806999206543,-97.35890197753906,800,NA,US,US-TX,Justin,0,16X,,16X,,,"Formerly 16XS",50,2009-01-03T23:18:17+00:00
14742,86WA,small_airport,"Kapowsin Field",47.00400161743164,-122.23600006103516,720,NA,US,US-WA,Kapowsin,0,86WA,,86WA,,,,50,2008-06-13T14:30:04+00:00
16052,9X9,small_airport,"Sack-O-Grande Acroport Airport",29.912700653076172,-95.82659912109375,165,NA,US,US-TX,Katy,0,9X9,,9X9,,,,50,2008-06-13T14:30:04+00:00
21023,KS83,small_airport,"Shoshone County Airport",47.547698974609375,-116.18800354003906,2223,NA,US,US-ID,Kellogg,0,KS83,,S83,,,,50,2008-06-13T14:30:04+00:00
20149,KI95,small_airport,"Hardin County Airport",40.61069869995117,-83.64360046386719,1024,NA,US,US-OH,Kenton,0,KI95,,I95,,,,50,2008-06-13T14:30:04+00:00
25224,U61,small_airport,"Twin Bridges Airport",43.94660186767578,-114.11000061035156,6893,NA,US,US-ID,Ketchum,0,U61,,U61,,,,50,2008-06-13T14:30:04+00:00
6924,07FA,small_airport,"Ocean Reef Club Airport",25.325399398804,-80.274803161621,8,NA,US,US-FL,"Key Largo",0,07FA,OCA,07FA,https://www.oceanreef.com/community/private-airport-1345.html,https://en.wikipedia.org/wiki/Ocean_Reef_Club_Airport,,50,2015-09-08T22:46:53+00:00
14095,7FA1,small_airport,"Sugar Loaf Shores Airport",24.648799896240234,-81.57980346679688,4,NA,US,US-FL,"Key West",0,7FA1,,7FA1,,,,50,2008-06-13T14:30:04+00:00
17194,F92,small_airport,"Kingfisher Airport",35.875099182128906,-97.95249938964844,1067,NA,US,US-OK,Kingfisher,0,F92,,F92,,,,50,2008-06-13T14:30:04+00:00
22665,N15,small_airport,"Kingston Airport",39.20309829711914,-117.06400299072266,5950,NA,US,US-NV,Kingston,0,N15,,N15,,http://en.wikipedia.org/wiki/Kingston_Airport_(Nevada),,50,2008-06-13T14:30:04+00:00
9793,2TN7,small_airport,"Wolf Creek Airport",35.80440139770508,-84.41580200195312,890,NA,US,US-TN,Kingston,0,2TN7,,2TN7,,,,50,2008-06-13T14:30:04+00:00
20168,KIKG,small_airport,"Kleberg County Airport",27.55089951,-98.03089905,130,NA,US,US-TX,Kingsville,0,KIKG,,IKG,,,,50,2010-01-23T11:29:08+00:00
20786,KOXV,small_airport,"Knoxville Municipal Airport",41.29890060424805,-93.11380004882812,928,NA,US,US-IA,Knoxville,0,KOXV,,OXV,,,,50,2008-06-13T14:30:04+00:00
20768,KOSX,small_airport,"Kosciusko Attala County Airport",33.090301513671875,-89.54199981689453,480,NA,US,US-MS,Kosciusko,0,KOSX,,OSX,,,,50,2008-06-13T14:30:04+00:00
19177,K9A5,small_airport,"Barwick Lafayette Airport",34.6885986328125,-85.29039764404297,777,NA,US,US-GA,Lafayette,0,K9A5,,9A5,,,,50,2008-06-13T14:30:04+00:00
9913,30F,small_airport,"Lakeview Airport",33.13209915161133,-97.01419830322266,535,NA,US,US-TX,"Lake Dallas",0,30F,,30F,,,,50,2008-06-13T14:30:04+00:00
12694,5TX0,small_airport,"Hidden Valley Airpark",33.173500061035156,-97.05139923095703,611,NA,US,US-TX,"Lake Dallas",0,5TX0,,5TX0,,,,50,2008-06-13T14:30:04+00:00
7021,09FA,small_airport,"Placid Lakes Airport",27.2455997467041,-81.41310119628906,130,NA,US,US-FL,"Lake Placid",0,09FA,,09FA,,,,50,2008-06-13T14:30:04+00:00
26125,X25,small_airport,"Chalet Suzanne Air Strip",27.9538002014,-81.60140228270001,130,NA,US,US-FL,"Lake Wales",0,X25,,X25,http://chaletsuzanne.com/wp/?page_id=18,,,50,2013-01-14T06:58:09+00:00
21733,LWD,small_airport,"Lamoni Municipal Airport",40.63330078125,-93.9021987915039,1131,NA,US,US-IA,Lamoni,0,LWD,,LWD,,,,50,2008-06-13T14:30:04+00:00
20340,KLHQ,small_airport,"Fairfield County Airport",39.75559997558594,-82.65709686279297,868,NA,US,US-OH,Lancaster,0,KLHQ,,LHQ,,,,50,2008-06-13T14:30:04+00:00
20349,KLKR,small_airport,"Lancaster County-Mc Whirter Field",34.72290039,-80.854599,486,NA,US,US-SC,Lancaster,0,KLKR,,LKR,,,,50,2010-01-23T11:29:11+00:00
20360,KLNL,small_airport,"Kings Land O' Lakes Airport",46.15399933,-89.21209717,1704,NA,US,US-WI,"Land O' Lakes",0,KLNL,,LNL,,,,50,2010-01-23T11:29:13+00:00
9507,2L1,small_airport,"Larimore Municipal Airport",47.906898498535156,-97.6406021118164,1130,NA,US,US-ND,Larimore,0,2L1,,2L1,,,,50,2008-06-13T14:30:04+00:00
20370,KLQR,small_airport,"Larned Pawnee County Airport",38.20859909,-99.08599854,2012,NA,US,US-KS,Larned,0,KLQR,,LQR,,,,50,2010-01-23T11:29:13+00:00
20385,KLVL,small_airport,"Lawrenceville Brunswick Municipal Airport",36.7728004456,-77.79429626459999,329,NA,US,US-VA,Lawrenceville,0,KLVL,LVL,LVL,,,,50,2015-02-14T01:12:59+00:00
20372,KLRJ,small_airport,"Le Mars Municipal Airport",42.77799988,-96.1937027,1197,NA,US,US-IA,"Le Mars",0,KLRJ,LRJ,LRJ,http://www.lemarsiowa.com/citygov/airport.htm,http://en.wikipedia.org/wiki/Le_Mars_Municipal_Airport,http://www.lemarsiowa.com/citygov/airport.htm,50,2015-02-28T18:35:43+00:00
13950,77T,closed,"Kittie Hill Airport",30.602100372299997,-97.818901062,1020,NA,US,US-TX,Leander,0,77T,,77T,,,,50,2014-06-02T00:01:17+00:00
6994,08N,small_airport,"Keller Brothers Airport",40.29180145263672,-76.32879638671875,550,NA,US,US-PA,Lebanon,0,08N,,08N,,,,50,2008-06-13T14:30:04+00:00
7897,14N,small_airport,"Beltzville Airport",40.84429931640625,-75.635498046875,899,NA,US,US-PA,Lehighton,0,14N,,14N,,,,50,2008-06-13T14:30:04+00:00
18537,K22N,small_airport,"Jake Arner Memorial Airport",40.80950164794922,-75.7614974975586,534,NA,US,US-PA,Lehighton,0,K22N,,22N,,,,50,2008-06-13T14:30:04+00:00
18830,K4K3,small_airport,"Lexington Municipal Airport",39.209800720214844,-93.9280014038086,691,NA,US,US-MO,Lexington,0,K4K3,,4K3,,,,50,2008-06-13T14:30:04+00:00
20886,KPVE,small_airport,"Beech River Regional Airport",35.65639877319336,-88.19539642333984,488,NA,US,US-TN,Lexington-Parsons,0,KPVE,,PVE,,,,50,2008-06-13T14:30:04+00:00
22656,N00,small_airport,"Maben Airport",42.272300720214844,-74.39399719238281,1800,NA,US,US-NY,Lexington/Prattsville,0,N00,,N00,,,,50,2008-06-13T14:30:04+00:00
18952,K63B,small_airport,"Limington Harmon Airport",43.76300048828125,-70.67250061035156,291,NA,US,US-ME,Limington,0,K63B,,63B,,,,50,2008-06-13T14:30:04+00:00
19189,K9G2,small_airport,"Prices Airport",42.80759811401367,-83.7698974609375,920,NA,US,US-MI,Linden,0,K9G2,,9G2,,,,50,2008-06-13T14:30:04+00:00
19000,K6L4,small_airport,"Logan County Airport",37.8557014465,-81.91590118410001,1667,NA,US,US-WV,Logan,0,6L4,,6L4,,,,50,2013-03-18T11:00:07+00:00
19713,KE98,small_airport,"Mid Valley Airpark",34.759799957275,-106.74500274658,4830,NA,US,US-NM,"Los Lunas",0,E98,,E98,http://www.midvalleyairpark.com/,,,50,2015-11-06T18:20:31+00:00
24688,T26,small_airport,"Flying V Ranch Airport",29.108299255371094,-96.3988037109375,60,NA,US,US-TX,Louise,0,T26,,T26,,,,50,2008-06-13T14:30:04+00:00
20356,KLMS,small_airport,"Louisville Winston County Airport",33.1461982727,-89.0625,575,NA,US,US-MS,Louisville,0,KLMS,LMS,LMS,,,,50,2013-05-15T01:07:23+00:00
18359,K0F4,small_airport,"Loup City Municipal Airport",41.29029846191406,-98.9906005859375,2071,NA,US,US-NE,"Loup City",0,K0F4,,0F4,,,,50,2008-06-13T14:30:04+00:00
12757,5Y4,small_airport,"Lost Creek Airport",44.65999984741211,-84.23750305175781,1051,NA,US,US-MI,Luzerne,0,5Y4,,5Y4,,,,50,2008-06-13T14:30:04+00:00
10308,38W,small_airport,"Lynden Airport",48.95589828491211,-122.45800018310547,106,NA,US,US-WA,Lynden,0,38W,,38W,,,,50,2008-06-13T14:30:04+00:00
18591,K2I0,small_airport,"Madisonville Municipal Airport",37.35499954223633,-87.39959716796875,439,NA,US,US-KY,Madisonville,0,K2I0,,2I0,,,,50,2008-06-13T14:30:04+00:00
20473,KMAW,small_airport,"Malden Regional Airport",36.6006012,-89.99220276,294,NA,US,US-MO,Malden,0,KMAW,MAW,MAW,http://www.maldenmo.com/airport_intro.html,http://en.wikipedia.org/wiki/Malden_Regional_Airport,"Malden Airbase",50,2014-08-21T11:01:09+00:00
19443,KC27,small_airport,"Manchester Municipal Airport",42.493301391602,-91.498497009277,987,NA,US,US-IA,Manchester,0,C27,,C27,,,,50,2015-08-02T12:41:46+00:00
21415,KY19,small_airport,"Mandan Municipal Airport",46.7681999206543,-100.89399719238281,1944,NA,US,US-ND,Mandan,0,KY19,,Y19,,,,50,2008-06-13T14:30:04+00:00
18732,K3R4,small_airport,"Hart Airport",31.54490089,-93.4865036,319,NA,US,US-LA,Many,0,K3R4,,3R4,,,,50,2010-01-23T11:28:39+00:00
16391,AZ03,small_airport,"Cliff Dwellers Lodge Airport",36.73440170288086,-111.75299835205078,4217,NA,US,US-AZ,"Marble Canyon",0,AZ03,,AZ03,,,,50,2008-06-13T14:30:04+00:00
19005,K6M7,small_airport,"Marianna Lee County Steve Edwards Field",34.78030014,-90.81060028,219,NA,US,US-AR,Marianna,0,K6M7,,6M7,,,,50,2010-01-23T11:28:42+00:00
24692,T40,small_airport,"Mcgehee Catfish Restaurant Airport",33.89899826049805,-97.17050170898438,760,NA,US,US-OK,Marietta,0,T40,,T40,,,,50,2008-06-13T14:30:04+00:00
18803,K4A5,small_airport,"Searcy County Airport",35.89699935913086,-92.65899658203125,963,NA,US,US-AR,Marshall,0,K4A5,,4A5,,,,50,2008-06-13T14:30:04+00:00
20530,KMML,small_airport,"Southwest Minnesota Regional Airport - Marshall/Ryan Field",44.45050049,-95.82189941,1183,NA,US,US-MN,Marshall,0,KMML,MML,MML,http://marshallmn.com/main/index.php/public-works/airport,http://en.wikipedia.org/wiki/Southwest_Minnesota_Regional_Airport,,50,2015-03-13T10:53:56+00:00
19312,KASL,small_airport,"Harrison County Airport",32.5205001831,-94.307800293,357,NA,US,US-TX,Marshall,0,KASL,ASL,ASL,,http://en.wikipedia.org/wiki/Harrison_County_Airport_(Texas),,50,2012-06-23T17:42:26+00:00
17817,ID40,small_airport,"Sunrise Skypark Airport",43.41780090332031,-116.70600128173828,2240,NA,US,US-ID,Marsing,0,ID40,,ID40,,,,50,2008-06-13T14:30:04+00:00
20592,KMYZ,small_airport,"Marysville Municipal Airport",39.85530090332031,-96.63059997558594,1283,NA,US,US-KS,Marysville,0,KMYZ,,MYZ,,,,50,2008-06-13T14:30:04+00:00
21174,KT92,small_airport,"Mason County Airport",30.732200622558594,-99.1843032836914,1502,NA,US,US-TX,Mason,0,KT92,,T92,,,,50,2008-06-13T14:30:04+00:00
20421,KM25,small_airport,"Mayfield Graves County Airport",36.769100189199996,-88.5847015381,523,NA,US,US-KY,Mayfield,0,M25,,M25,,,,50,2013-03-18T11:01:27+00:00
9002,24K,small_airport,"Krassel US Forest Service Airport",44.9743003845,-115.730003357,3982,NA,US,US-ID,"Mc Call",0,24K,,24K,,,,50,2009-12-08T17:38:33+00:00
19700,KE48,small_airport,"Upton County Airport",31.125099182129,-102.22499847412,2433,NA,US,US-TX,"Mc Camey",0,E48,,E48,,,,50,2015-11-06T15:26:29+00:00
20116,KHZX,small_airport,"Isedor Iverson Airport",46.61880111694336,-93.30979919433594,1228,NA,US,US-MN,"Mc Gregor",0,KHZX,,HZX,,,,50,2008-06-13T14:30:04+00:00
7976,PAMX,small_airport,"Mc Carthy Airport",61.4370994568,-142.904006958,1531,NA,US,US-AK,Mccarthy,0,PAMX,MXY,15Z,,http://en.wikipedia.org/wiki/McCarthy_Airport,,50,2015-04-15T02:34:07+00:00
20959,KRRL,small_airport,"Merrill Municipal Airport",45.1988983154,-89.7128982544,1318,NA,US,US-WI,Merrill,0,KRRL,RRL,RRL,http://www.ci.merrill.wi.us/index.asp?SEC=4F5D638A-3ECD-45E8-8226-20D66738C412&Type=B_BASIC,http://en.wikipedia.org/wiki/Merrill_Municipal_Airport,,50,2015-05-14T17:37:27+00:00
7051,09S,small_airport,"Sullivan Lake State Airport",48.84090042114258,-117.28399658203125,2614,NA,US,US-WA,"Metaline Falls",0,09S,,09S,,,,50,2008-06-13T14:30:04+00:00
20498,KMGC,small_airport,"Michigan City Municipal Airport",41.703300476100004,-86.8211975098,655,NA,US,US-IN,"Michigan City",0,KMGC,MGC,MGC,http://www.emichigancity.com/cityhall/departments/airport/index.htm,http://en.wikipedia.org/wiki/Michigan_City_Municipal_Airport,"Phillips Field",50,2015-03-04T23:49:57+00:00
18447,K1A6,small_airport,"Middlesboro-Bell County Airport",36.6105995178,-83.73739624019998,1154,NA,US,US-KY,Middlesboro,0,1A6,,1A6,http://www.bellcounty.ky.gov/services/airport.htm,,,50,2014-07-22T23:39:19+00:00
20515,KMKA,small_airport,"Miller Municipal Airport",44.52519989013672,-98.95809936523438,1569,NA,US,US-SD,Miller,0,KMKA,,MKA,,,,50,2008-06-13T14:30:04+00:00
18605,K2M8,small_airport,"Charles W. Baker Airport",35.2789993286,-89.93150329590001,247,NA,US,US-TN,Millington,0,K2M8,,2M8,,,,50,2009-12-11T09:14:46+00:00
20638,KNFJ,small_airport,"Choctaw Nolf Airport",30.506900787353516,-86.95970153808594,102,NA,US,US-FL,Milton,0,KNFJ,,NFJ,,,,50,2008-06-13T14:30:04+00:00
18394,K0V3,small_airport,"Pioneer Village Field",40.51490020751953,-98.94560241699219,2160,NA,US,US-NE,Minden,0,K0V3,,0V3,,,,50,2008-06-13T14:30:04+00:00
14852,8A7,small_airport,"Twin Lakes Airport",35.91490173339844,-80.45680236816406,818,NA,US,US-NC,Mocksville,0,8A7,,8A7,,,,50,2008-06-13T14:30:04+00:00
23832,OL05,small_airport,"Skydive Oregon Airport",45.14619827270508,-122.61799621582031,360,NA,US,US-OR,Molalla,0,OL05,,OL05,,,,50,2008-06-13T14:30:04+00:00
19682,KE01,small_airport,"Roy Hurd Memorial Airport",31.582500457764,-102.90899658203,2615,NA,US,US-TX,Monahans,0,E01,MIF,E01,http://www.cityofmonahans.org/index.asp?SEC=63860F5B-0F7B-4986-B494-851041B4C76D&Type=B_BASIC,,,50,2015-11-06T10:38:02+00:00
11420,4G0,small_airport,"Pittsburgh-Monroeville Airport",40.452301025390625,-79.7748031616211,1187,NA,US,US-PA,Monroeville,0,4G0,,4G0,,,,50,2008-06-13T14:30:04+00:00
18876,K53A,small_airport,"Dr. C P Savage Sr. Airport",32.301998138399995,-84.00749969479999,337,NA,US,US-GA,Montezuma,0,K53A,,53A,,,,50,2009-12-11T09:29:47+00:00
21071,KSIV,small_airport,"Sullivan County Airport",39.114700317383,-87.448303222656,540,NA,US,US-IN,Monticello,0,KSIV,SIV,SIV,http://www.co.sullivan.ny.us/Departments/SullivanCountyAirport/tabid/3203/default.aspx,http://en.wikipedia.org/wiki/Sullivan_County_International_Airport,,50,2015-05-25T13:24:57+00:00
19746,KEKQ,small_airport,"Wayne County Airport",36.85530090332031,-84.8561019897461,963,NA,US,US-KY,Monticello,0,KEKQ,,EKQ,,,,50,2008-06-13T14:30:04+00:00
19004,K6M6,small_airport,"Lewis County Regional Airport",40.12919998,-91.67829895,675,NA,US,US-MO,Monticello,0,K6M6,,6M6,,,,50,2010-01-23T11:28:42+00:00
25302,UT59,closed,"Needles Outpost Airport",38.1758003235,-109.744003296,4950,NA,US,US-UT,Monticello,0,UT59,,UT59,,,,50,2014-05-12T12:41:32+00:00
22772,NC30,small_airport,"Miller Air Park",35.61399841308594,-80.74150085449219,864,NA,US,US-NC,Mooresville,0,NC30,,NC30,,,,50,2008-06-13T14:30:04+00:00
20215,KJKJ,small_airport,"Moorhead Municipal Airport",46.83929825,-96.66369629,918,NA,US,US-MN,Moorhead,0,KJKJ,,JKJ,,,,50,2010-01-23T11:29:09+00:00
23478,O03,small_airport,"Morgantown Airport",40.15700149536133,-75.87049865722656,600,NA,US,US-PA,Morgantown,0,O03,,O03,,,,50,2008-06-13T14:30:04+00:00
19361,KBDQ,small_airport,"Morrilton Municipal Airport",35.136199951171875,-92.7135009765625,321,NA,US,US-AR,Morrilton,0,KBDQ,,BDQ,,,,50,2008-06-13T14:30:04+00:00
